suite,case,family,strategy,repeat,config_name,config,raw_outcome,final_classification,stop_reason,truncation,saw_unknown,root_outcome,proposals,unique_programs,verification_calls,cache_hits,states_explored,nodes,patch_len,accepted_chain_len,exit_code,wall_ms,replay_exit,replay_wall_ms,replay_ok,model_sha256,contract_sha256,binary_sha256,source_id,artifact_path,reused_from_previous
pilot,c_already_correct,controls,a,1,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",already_satisfied,already_satisfied,already-satisfied,,False,PASS,0,1,1,0,8,1,0,0,0,7,0,2,True,60042bd41b1acd325f807ce29c64abbbb72d4c4c3e54c043dec36aa9e44c5ae4,97e96f1db3d34db6293207d0da121b13d33dad95258429cb36e446f96339f6fc,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_already_correct__main__a__r1/artifact.json,False
pilot,c_already_correct,controls,a,2,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",already_satisfied,already_satisfied,already-satisfied,,False,PASS,0,1,1,0,8,1,0,0,0,7,0,2,True,60042bd41b1acd325f807ce29c64abbbb72d4c4c3e54c043dec36aa9e44c5ae4,97e96f1db3d34db6293207d0da121b13d33dad95258429cb36e446f96339f6fc,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_already_correct__main__a__r2/artifact.json,False
pilot,c_already_correct,controls,a,3,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",already_satisfied,already_satisfied,already-satisfied,,False,PASS,0,1,1,0,8,1,0,0,0,6,0,2,True,60042bd41b1acd325f807ce29c64abbbb72d4c4c3e54c043dec36aa9e44c5ae4,97e96f1db3d34db6293207d0da121b13d33dad95258429cb36e446f96339f6fc,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_already_correct__main__a__r3/artifact.json,False
pilot,c_already_correct,controls,a,1,tight,"{""candidate_budget"":8,""max_depth"":1,""max_total_edits"":1,""verification_budget"":4}",already_satisfied,already_satisfied,already-satisfied,,False,PASS,0,1,1,0,8,1,0,0,0,7,0,2,True,60042bd41b1acd325f807ce29c64abbbb72d4c4c3e54c043dec36aa9e44c5ae4,97e96f1db3d34db6293207d0da121b13d33dad95258429cb36e446f96339f6fc,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_already_correct__tight__a__r1/artifact.json,False
pilot,c_already_correct,controls,b,1,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",already_satisfied,already_satisfied,already-satisfied,,False,PASS,0,1,1,0,8,1,0,0,0,6,0,2,True,60042bd41b1acd325f807ce29c64abbbb72d4c4c3e54c043dec36aa9e44c5ae4,97e96f1db3d34db6293207d0da121b13d33dad95258429cb36e446f96339f6fc,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_already_correct__main__b__r1/artifact.json,False
pilot,c_already_correct,controls,b,2,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",already_satisfied,already_satisfied,already-satisfied,,False,PASS,0,1,1,0,8,1,0,0,0,7,0,2,True,60042bd41b1acd325f807ce29c64abbbb72d4c4c3e54c043dec36aa9e44c5ae4,97e96f1db3d34db6293207d0da121b13d33dad95258429cb36e446f96339f6fc,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_already_correct__main__b__r2/artifact.json,False
pilot,c_already_correct,controls,b,3,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",already_satisfied,already_satisfied,already-satisfied,,False,PASS,0,1,1,0,8,1,0,0,0,7,0,3,True,60042bd41b1acd325f807ce29c64abbbb72d4c4c3e54c043dec36aa9e44c5ae4,97e96f1db3d34db6293207d0da121b13d33dad95258429cb36e446f96339f6fc,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_already_correct__main__b__r3/artifact.json,False
pilot,c_already_correct,controls,b,1,tight,"{""candidate_budget"":8,""max_depth"":1,""max_total_edits"":1,""verification_budget"":4}",already_satisfied,already_satisfied,already-satisfied,,False,PASS,0,1,1,0,8,1,0,0,0,7,0,2,True,60042bd41b1acd325f807ce29c64abbbb72d4c4c3e54c043dec36aa9e44c5ae4,97e96f1db3d34db6293207d0da121b13d33dad95258429cb36e446f96339f6fc,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_already_correct__tight__b__r1/artifact.json,False
pilot,c_already_correct,controls,c,1,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",already_satisfied,already_satisfied,already-satisfied,,False,PASS,0,1,1,0,8,1,0,0,0,6,0,2,True,60042bd41b1acd325f807ce29c64abbbb72d4c4c3e54c043dec36aa9e44c5ae4,97e96f1db3d34db6293207d0da121b13d33dad95258429cb36e446f96339f6fc,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_already_correct__main__c__r1/artifact.json,False
pilot,c_already_correct,controls,c,2,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",already_satisfied,already_satisfied,already-satisfied,,False,PASS,0,1,1,0,8,1,0,0,0,7,0,2,True,60042bd41b1acd325f807ce29c64abbbb72d4c4c3e54c043dec36aa9e44c5ae4,97e96f1db3d34db6293207d0da121b13d33dad95258429cb36e446f96339f6fc,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_already_correct__main__c__r2/artifact.json,False
pilot,c_already_correct,controls,c,3,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",already_satisfied,already_satisfied,already-satisfied,,False,PASS,0,1,1,0,8,1,0,0,0,6,0,2,True,60042bd41b1acd325f807ce29c64abbbb72d4c4c3e54c043dec36aa9e44c5ae4,97e96f1db3d34db6293207d0da121b13d33dad95258429cb36e446f96339f6fc,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_already_correct__main__c__r3/artifact.json,False
pilot,c_already_correct,controls,c,1,tight,"{""candidate_budget"":8,""max_depth"":1,""max_total_edits"":1,""verification_budget"":4}",already_satisfied,already_satisfied,already-satisfied,,False,PASS,0,1,1,0,8,1,0,0,0,6,0,2,True,60042bd41b1acd325f807ce29c64abbbb72d4c4c3e54c043dec36aa9e44c5ae4,97e96f1db3d34db6293207d0da121b13d33dad95258429cb36e446f96339f6fc,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_already_correct__tight__c__r1/artifact.json,False
pilot,c_already_correct_interf,controls,a,1,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",already_satisfied,already_satisfied,already-satisfied,,False,PASS,0,1,1,0,38,1,0,0,0,7,0,3,True,8b0d0bc8ef9ca56c2d5de61a65228742445dc084356f2856d904648ea5d1a72e,d3d8f0816219368dbf493ef8c19b7f53b3cf2222029e79ec809719423ebaa44d,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_already_correct_interf__main__a__r1/artifact.json,False
pilot,c_already_correct_interf,controls,a,2,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",already_satisfied,already_satisfied,already-satisfied,,False,PASS,0,1,1,0,38,1,0,0,0,7,0,3,True,8b0d0bc8ef9ca56c2d5de61a65228742445dc084356f2856d904648ea5d1a72e,d3d8f0816219368dbf493ef8c19b7f53b3cf2222029e79ec809719423ebaa44d,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_already_correct_interf__main__a__r2/artifact.json,False
pilot,c_already_correct_interf,controls,a,3,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",already_satisfied,already_satisfied,already-satisfied,,False,PASS,0,1,1,0,38,1,0,0,0,7,0,3,True,8b0d0bc8ef9ca56c2d5de61a65228742445dc084356f2856d904648ea5d1a72e,d3d8f0816219368dbf493ef8c19b7f53b3cf2222029e79ec809719423ebaa44d,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_already_correct_interf__main__a__r3/artifact.json,False
pilot,c_already_correct_interf,controls,a,1,tight,"{""candidate_budget"":8,""max_depth"":1,""max_total_edits"":1,""verification_budget"":4}",already_satisfied,already_satisfied,already-satisfied,,False,PASS,0,1,1,0,38,1,0,0,0,7,0,3,True,8b0d0bc8ef9ca56c2d5de61a65228742445dc084356f2856d904648ea5d1a72e,d3d8f0816219368dbf493ef8c19b7f53b3cf2222029e79ec809719423ebaa44d,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_already_correct_interf__tight__a__r1/artifact.json,False
pilot,c_already_correct_interf,controls,b,1,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",already_satisfied,already_satisfied,already-satisfied,,False,PASS,0,1,1,0,38,1,0,0,0,7,0,3,True,8b0d0bc8ef9ca56c2d5de61a65228742445dc084356f2856d904648ea5d1a72e,d3d8f0816219368dbf493ef8c19b7f53b3cf2222029e79ec809719423ebaa44d,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_already_correct_interf__main__b__r1/artifact.json,False
pilot,c_already_correct_interf,controls,b,2,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",already_satisfied,already_satisfied,already-satisfied,,False,PASS,0,1,1,0,38,1,0,0,0,6,0,3,True,8b0d0bc8ef9ca56c2d5de61a65228742445dc084356f2856d904648ea5d1a72e,d3d8f0816219368dbf493ef8c19b7f53b3cf2222029e79ec809719423ebaa44d,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_already_correct_interf__main__b__r2/artifact.json,False
pilot,c_already_correct_interf,controls,b,3,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",already_satisfied,already_satisfied,already-satisfied,,False,PASS,0,1,1,0,38,1,0,0,0,7,0,3,True,8b0d0bc8ef9ca56c2d5de61a65228742445dc084356f2856d904648ea5d1a72e,d3d8f0816219368dbf493ef8c19b7f53b3cf2222029e79ec809719423ebaa44d,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_already_correct_interf__main__b__r3/artifact.json,False
pilot,c_already_correct_interf,controls,b,1,tight,"{""candidate_budget"":8,""max_depth"":1,""max_total_edits"":1,""verification_budget"":4}",already_satisfied,already_satisfied,already-satisfied,,False,PASS,0,1,1,0,38,1,0,0,0,7,0,3,True,8b0d0bc8ef9ca56c2d5de61a65228742445dc084356f2856d904648ea5d1a72e,d3d8f0816219368dbf493ef8c19b7f53b3cf2222029e79ec809719423ebaa44d,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_already_correct_interf__tight__b__r1/artifact.json,False
pilot,c_already_correct_interf,controls,c,1,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",already_satisfied,already_satisfied,already-satisfied,,False,PASS,0,1,1,0,38,1,0,0,0,7,0,3,True,8b0d0bc8ef9ca56c2d5de61a65228742445dc084356f2856d904648ea5d1a72e,d3d8f0816219368dbf493ef8c19b7f53b3cf2222029e79ec809719423ebaa44d,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_already_correct_interf__main__c__r1/artifact.json,False
pilot,c_already_correct_interf,controls,c,2,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",already_satisfied,already_satisfied,already-satisfied,,False,PASS,0,1,1,0,38,1,0,0,0,7,0,3,True,8b0d0bc8ef9ca56c2d5de61a65228742445dc084356f2856d904648ea5d1a72e,d3d8f0816219368dbf493ef8c19b7f53b3cf2222029e79ec809719423ebaa44d,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_already_correct_interf__main__c__r2/artifact.json,False
pilot,c_already_correct_interf,controls,c,3,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",already_satisfied,already_satisfied,already-satisfied,,False,PASS,0,1,1,0,38,1,0,0,0,7,0,3,True,8b0d0bc8ef9ca56c2d5de61a65228742445dc084356f2856d904648ea5d1a72e,d3d8f0816219368dbf493ef8c19b7f53b3cf2222029e79ec809719423ebaa44d,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_already_correct_interf__main__c__r3/artifact.json,False
pilot,c_already_correct_interf,controls,c,1,tight,"{""candidate_budget"":8,""max_depth"":1,""max_total_edits"":1,""verification_budget"":4}",already_satisfied,already_satisfied,already-satisfied,,False,PASS,0,1,1,0,38,1,0,0,0,7,0,3,True,8b0d0bc8ef9ca56c2d5de61a65228742445dc084356f2856d904648ea5d1a72e,d3d8f0816219368dbf493ef8c19b7f53b3cf2222029e79ec809719423ebaa44d,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_already_correct_interf__tight__c__r1/artifact.json,False
pilot,c_scope_restricted,controls,a,1,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,0,1,1,0,49,1,0,0,1,8,0,3,True,3c977539e3042f99d57e7727dd6d7e290e67ddba8c0e91d7ba8540286df98483,07c81ad13fab2537eafba310e5c6015231bbf89d3509321703c07cad2f552b7c,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_scope_restricted__main__a__r1/artifact.json,False
pilot,c_scope_restricted,controls,a,2,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,0,1,1,0,49,1,0,0,1,7,0,3,True,3c977539e3042f99d57e7727dd6d7e290e67ddba8c0e91d7ba8540286df98483,07c81ad13fab2537eafba310e5c6015231bbf89d3509321703c07cad2f552b7c,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_scope_restricted__main__a__r2/artifact.json,False
pilot,c_scope_restricted,controls,a,3,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,0,1,1,0,49,1,0,0,1,7,0,3,True,3c977539e3042f99d57e7727dd6d7e290e67ddba8c0e91d7ba8540286df98483,07c81ad13fab2537eafba310e5c6015231bbf89d3509321703c07cad2f552b7c,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_scope_restricted__main__a__r3/artifact.json,False
pilot,c_scope_restricted,controls,a,1,tight,"{""candidate_budget"":8,""max_depth"":1,""max_total_edits"":1,""verification_budget"":4}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,0,1,1,0,49,1,0,0,1,8,0,3,True,3c977539e3042f99d57e7727dd6d7e290e67ddba8c0e91d7ba8540286df98483,07c81ad13fab2537eafba310e5c6015231bbf89d3509321703c07cad2f552b7c,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_scope_restricted__tight__a__r1/artifact.json,False
pilot,c_scope_restricted,controls,b,1,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,0,1,1,0,49,1,0,0,1,7,0,3,True,3c977539e3042f99d57e7727dd6d7e290e67ddba8c0e91d7ba8540286df98483,07c81ad13fab2537eafba310e5c6015231bbf89d3509321703c07cad2f552b7c,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_scope_restricted__main__b__r1/artifact.json,False
pilot,c_scope_restricted,controls,b,2,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,0,1,1,0,49,1,0,0,1,7,0,3,True,3c977539e3042f99d57e7727dd6d7e290e67ddba8c0e91d7ba8540286df98483,07c81ad13fab2537eafba310e5c6015231bbf89d3509321703c07cad2f552b7c,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_scope_restricted__main__b__r2/artifact.json,False
pilot,c_scope_restricted,controls,b,3,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,0,1,1,0,49,1,0,0,1,7,0,3,True,3c977539e3042f99d57e7727dd6d7e290e67ddba8c0e91d7ba8540286df98483,07c81ad13fab2537eafba310e5c6015231bbf89d3509321703c07cad2f552b7c,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_scope_restricted__main__b__r3/artifact.json,False
pilot,c_scope_restricted,controls,b,1,tight,"{""candidate_budget"":8,""max_depth"":1,""max_total_edits"":1,""verification_budget"":4}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,0,1,1,0,49,1,0,0,1,7,0,3,True,3c977539e3042f99d57e7727dd6d7e290e67ddba8c0e91d7ba8540286df98483,07c81ad13fab2537eafba310e5c6015231bbf89d3509321703c07cad2f552b7c,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_scope_restricted__tight__b__r1/artifact.json,False
pilot,c_scope_restricted,controls,c,1,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,0,1,1,0,49,1,0,0,1,7,0,3,True,3c977539e3042f99d57e7727dd6d7e290e67ddba8c0e91d7ba8540286df98483,07c81ad13fab2537eafba310e5c6015231bbf89d3509321703c07cad2f552b7c,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_scope_restricted__main__c__r1/artifact.json,False
pilot,c_scope_restricted,controls,c,2,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,0,1,1,0,49,1,0,0,1,7,0,3,True,3c977539e3042f99d57e7727dd6d7e290e67ddba8c0e91d7ba8540286df98483,07c81ad13fab2537eafba310e5c6015231bbf89d3509321703c07cad2f552b7c,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_scope_restricted__main__c__r2/artifact.json,False
pilot,c_scope_restricted,controls,c,3,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,0,1,1,0,49,1,0,0,1,7,0,3,True,3c977539e3042f99d57e7727dd6d7e290e67ddba8c0e91d7ba8540286df98483,07c81ad13fab2537eafba310e5c6015231bbf89d3509321703c07cad2f552b7c,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_scope_restricted__main__c__r3/artifact.json,False
pilot,c_scope_restricted,controls,c,1,tight,"{""candidate_budget"":8,""max_depth"":1,""max_total_edits"":1,""verification_budget"":4}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,0,1,1,0,49,1,0,0,1,7,0,4,True,3c977539e3042f99d57e7727dd6d7e290e67ddba8c0e91d7ba8540286df98483,07c81ad13fab2537eafba310e5c6015231bbf89d3509321703c07cad2f552b7c,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_scope_restricted__tight__c__r1/artifact.json,False
pilot,c_lock_reorder_forbidden,controls,a,1,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,0,1,1,0,49,1,0,0,1,8,0,3,True,beca25c886199237ca977f51518b4eb323949ce4e4e85854ba5812472b3f79bc,e713b07336e7c0c6b6113a3c34a93ab69eae33d52cd3b7c4d3c4c52ea82d40cf,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_lock_reorder_forbidden__main__a__r1/artifact.json,False
pilot,c_lock_reorder_forbidden,controls,a,2,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,0,1,1,0,49,1,0,0,1,7,0,3,True,beca25c886199237ca977f51518b4eb323949ce4e4e85854ba5812472b3f79bc,e713b07336e7c0c6b6113a3c34a93ab69eae33d52cd3b7c4d3c4c52ea82d40cf,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/c_lock_reorder_forbidden__main__a__r2/artifact.json,False
